SCRAM,CYCLE,EST_ST,EST_MSA,REGION,HWEIGHT,PWEIGHT,TBIRTH_YEAR,ABIRTH_YEAR,RHISPANIC,AHISPANIC,RRACE,ARACE,EEDUC,AEDUC,MS,EGENID_BIRTH,AGENID_BIRTH,GENID_DESCRIBE,SEXUAL_ORIENTATION,THHLD_NUMPER,AHHLD_NUMPER,THHLD_NUMKID,AHHLD_NUMKID,THHLD_NUMADLT,KIDS_LT5Y,KIDS_5_11Y,KIDS_12_17Y,ENRPUBCHK,ENRPRVCHK,ENRHMSCHK,TENROLLPUB,TENROLLPRV,TENROLLHMSCH,ENROLLNONE,ACTVDUTY1,ACTVDUTY2,ACTVDUTY3,ACTVDUTY4,ACTVDUTY5,RECVDVACC,HADCOVIDRV,SYMPTOMS,LONGCOVID,SYMPTMNOW,WRKLOSSRV,ANYWORK,KINDWORK,RSNNOWRKRV,EXPNS_DIF,TWDAYS,CURFOODSUF,CHILDFOOD,FOODRSNRV1,FOODRSNRV2,FOODRSNRV3,FOODRSNRV4,FREEFOOD,SCHLFDHLP_RV1,SCHLFDHLP_RV2,SCHLFDHLP_RV3,SCHLFDHLP_RV4,SCHLFDHLP_RV5,FDBENEFIT1,ANXIOUS,WORRY,INTEREST,DOWN,HLTHINS1,HLTHINS2,HLTHINS3,HLTHINS4,HLTHINS5,HLTHINS6,HLTHINS7,HLTHINS8,PRIVHLTH,PUBHLTH,SEEING,HEARING,REMEMBERING,MOBILITY,SELFCARE,UNDERSTAND,TENURE,RENTCHNG,LIVQTRRV,RENTCUR,MORTCUR,TMNTHSBHND,EVICT,FORCLOSE,ENERGY,HSE_TEMP,ENRGY_BILL,INCOME,SYMPTMIMPCT,PRICECHNG,PRICESTRESS,PRICECONCRN,TWDAYS_RESP,FRMLA_YN,FRMLA_AGE,FRMLA_DIFFCLT,GAS1,GAS2,GAS3,GAS4,SCHLFDHLP_RV6,SCHLFDHLP_RV7,SCHLFDHLP_RV8,FDBENEFIT2,SCHLFDEXPNS,ND_DISPLACE,ND_TYPE1,ND_TYPE2,ND_TYPE3,ND_TYPE4,ND_TYPE5,ND_HOWLONG,ND_DAMAGE,ND_FDSHRTAGE,ND_WATER,ND_ELCTRC,ND_UNSANITARY,ND_ISOLATE,ND_CRIME,ND_SCAM,FDBENEFIT3,BABY_FED,MHLTH_NEED,MHLTH_GET,MHLTH_SATISFD,MHLTH_DIFFCLT,MOVEWHY1,MOVEWHY2,MOVEWHY3,MOVEWHY4,MOVEWHY5,MOVEWHY6,MOVEWHY7,MOVEWHY8,MOVED,WHENCOVIDRV1,WHENCOVIDRV2,WHENCOVIDRV3,VETERAN1,VETERAN2,VETERAN3,VETERAN4,VETERAN5,CHILDCARE,CHILDCARE_RSLT1,CHILDCARE_RSLT2,CHILDCARE_RSLT3,CHILDCARE_RSLT4,CHILDCARE_RSLT5,CHILDCARE_RSLT6,CHILDCARE_RSLT7,CHILDCARE_RSLT8,CHILDCARE_RSLT9,SOCIAL1,SOCIAL2,SUPPORT1,SUPPORT2,SUPPORT3,SUPPORT4,SUPPORT1EXP,RVACCDATE,RSVVACC
P010000879,1,04,38060,4,748.12104533,1387.6534281,1963,2,1,2,4,2,7,2,1,2,2,2,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,2,1,3,2,2,2,2,-88,4,2,4,2,-88,-99,-99,-99,1,2,-88,-88,-88,-88,-88,-99,4,4,4,3,-99,-99,-99,1,-99,-99,-99,-99,3,1,2,2,3,3,2,2,2,-88,2,-88,1,-88,-88,-88,4,4,4,6,-88,1,1,1,-88,-88,-88,-88,1,-99,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,1,1,1,1,4,-88,2
P010000880,1,27,,3,880.98398296,806.97939006,1992,2,1,2,1,2,6,2,5,2,2,2,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,2,2,2,1,2,-88,2,1,2,-88,1,-99,-99,-99,2,-88,-88,-88,-88,-88,-99,2,1,2,2,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,-88,2,-88,-88,-88,-88,-88,4,4,4,6,-88,1,1,1,1,-88,-88,-88,-99,1,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,3,4,2,1,1,2,3,-88
P010000881,1,08,,4,2747.4754402,5185.7487362,1999,2,1,2,1,2,4,2,5,2,2,2,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
P010000882,1,44,,1,599.04805517,1105.445639,1988,2,1,2,1,2,6,2,5,1,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,2,2,2,1,2,-88,2,1,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,-88,5,-88,-88,-88,-88,-88,4,4,4,5,-88,1,2,2,1,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,4,2,3,1,2,4,3,-88
P010000883,1,42,37980,1,1094.9963575,1026.3952756,1963,2,1,2,1,2,7,2,5,2,2,2,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,1,2,-88,6,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,1,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
P010000884,1,06,41860,4,797.78965383,1536.8779951,1984,2,2,2,1,2,7,2,5,1,2,1,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,1,2,-88,2,3,2,-88,-99,-99,-99,1,2,-88,-88,-88,-88,-88,-99,2,2,2,2,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,1,2,1,1,1,3,4,4,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,1,1,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,1,1,1,2,-88,-88
P010000885,1,39,,3,612.65696731,1686.1164858,1972,2,1,2,1,2,4,2,3,1,2,1,2,4,2,1,2,3,-99,-99,1,1,-99,-99,2,-99,-99,-99,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,1,2,-88,2,4,2,2,1,-99,-99,-99,2,-99,-99,-99,-99,-99,-99,1,1,2,2,1,2,2,2,2,2,2,2,1,2,2,1,2,2,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,7,-88,1,2,1,-88,-88,-88,-88,1,-99,-99,-99,-99,-99,1,-99,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,1,1,1,5,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,2,1,4,1,2,3,-88
P010000886,1,12,33100,2,16483.880414,32836.002486,1990,2,2,2,1,2,3,2,1,2,2,-88,2,3,2,1,2,2,1,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,1,1,3,2,2,2,1,2,-88,1,1,1,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,3,-88,1,-88,-88,-88,4,4,4,6,-88,1,1,1,4,1,1,1,1,1,-99,-99,-99,-99,1,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,3,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,-99,1,-99,-99,-99,-99,1,-99,1,-99,-99,-99,-99,1,-99,-99,2,5,3,2,2,1,4,3,-88
P010000887,1,32,,4,4783.0608003,4567.6404857,1999,2,1,2,4,2,3,2,5,1,2,-88,2,4,2,3,2,1,1,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,1,4,-88,3,4,2,3,-99,-99,-99,1,2,-99,-99,-99,-99,-99,-99,1,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,3,1,5,1,-88,-88,-88,-88,4,4,4,2,-88,1,1,2,-88,1,2,3,-99,-99,-99,1,-99,-99,1,1,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,3,3,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,1,-88,-88,-88,-88,1,-99,-99,-99,-99,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,5,3,3,2,2,2,4,3,-88
P010000888,1,51,47900,2,1801.6534681,5168.8943974,1968,2,1,2,1,2,7,2,1,1,2,-88,2,5,2,2,2,3,-99,1,1,1,-99,-99,2,-99,-99,-99,1,-99,-99,-99,-99,1,1,2,2,2,2,1,2,-88,1,2,1,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,8,-88,4,-88,4,1,-88,-88,-88,-99,-99,-99,1,-99,-99,1,-99,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,5,4,1,4,1,4,1,-88
P010000889,1,42,37980,1,1638.0397274,3070.8343932,1994,2,1,2,1,2,7,2,1,2,2,2,2,4,2,2,2,2,1,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,1,1,3,2,2,2,1,1,-88,2,4,1,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,2,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,3,-88,1,-88,-88,-88,4,4,4,6,-88,1,1,1,-88,2,-88,-88,-99,1,-99,-99,-99,-99,1,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,1,-99,1,-99,1,-99,-99,-99,-99,-99,2,4,3,2,1,1,4,2,-88
P010000890,1,39,,3,2477.4828728,4545.5830782,1986,2,1,2,1,2,6,2,1,1,2,-88,2,4,2,2,2,2,1,1,-99,1,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,1,1,2,2,1,2,1,2,-88,1,3,1,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,3,3,2,3,1,2,2,2,2,2,2,2,1,2,1,1,2,1,1,1,3,3,2,1,-88,-88,-88,-88,4,4,4,6,-88,2,-88,2,3,2,-88,-88,-99,-99,-99,1,-99,-99,-99,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,1,-88,-99,-99,1,1,-99,-99,-99,-99,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,1,1,1,1,4,1,-88
P010000891,1,39,,3,2453.718525,4501.981236,1959,2,1,2,1,2,6,2,1,2,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,2,2,-88,5,-88,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,3,1,2,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88
P010000892,1,06,31080,4,3547.7841887,6834.5226398,1947,2,1,2,3,2,6,2,3,2,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,3,2,2,2,2,-88,5,2,4,2,-88,-99,-99,-99,1,1,-88,-88,-88,-88,-88,1,1,-99,1,1,-99,-99,1,-99,-99,-99,-99,-99,3,1,1,1,1,1,1,1,1,-88,2,-88,-88,-88,-88,-88,4,-99,4,2,-88,1,2,1,-88,-88,-88,-88,-99,-99,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,5,4,4,2,4,2,4,1,2
P010000893,1,53,42660,4,519.73961045,972.91822592,1953,2,1,2,1,2,7,2,1,2,2,-88,1,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,2,2,2,2,2,-88,1,1,4,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,1,1,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,1,-88,6,-88,-88,-88,-88,-88,4,4,4,8,-88,2,-88,3,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,4,4,2,2,1,4,2,1
P010000894,1,02,,4,691.28330743,644.35270245,1983,2,1,2,4,2,3,2,3,2,2,-88,2,1,2,0,2,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,1,1,1,-88,1,4,4,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,3,3,2,1,1,1,1,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,3,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,5,5,1,1,1,1,4,-88,-88
P010000895,1,28,,2,619.20182819,2291.9585614,1979,2,1,2,1,2,5,2,3,2,2,-88,2,5,2,1,2,4,1,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,1,1,3,2,2,1,1,4,-88,3,4,1,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,1,2,4,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,-88,2,-88,2,1,-88,4,4,4,2,3,-88,2,-88,1,-88,2,-88,-88,-99,-99,-99,1,-99,-99,1,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,-99,1,-99,-99,-99,-99,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,5,5,2,1,1,1,4,3,-88
P010000896,1,13,,2,3048.1289727,5884.2179592,1996,2,1,2,1,2,7,2,1,2,2,2,3,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,1,2,-88,3,3,3,-88,1,-99,-99,-99,2,-88,-88,-88,-88,-88,-99,4,4,3,4,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,2,3,4,4,-88,4,-88,2,4,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,2,1,2,1,1,3,3,-88
P010000897,1,45,,2,1034.5907192,3014.947359,1954,2,1,2,1,2,5,2,1,1,2,1,2,4,2,1,2,3,-99,1,-99,1,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,1,1,3,-88,2,2,2,-88,4,4,4,3,3,1,-99,-99,-99,2,-99,-99,-99,-99,1,-99,4,3,3,4,2,2,1,2,2,2,2,2,2,1,2,2,2,3,2,1,2,-88,2,-88,1,-88,-88,-88,2,4,4,3,-88,1,1,1,-88,-88,-88,-88,1,1,-99,-99,-99,-99,-99,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,1,-99,-99,-99,-99,1,-99,-99,-99,-99,-99,-99,-99,-99,1,5,3,1,1,4,1,3,3,2
P010000898,1,48,19100,2,1241.4506497,2295.1818012,1986,2,1,2,3,2,7,2,1,1,2,-88,2,4,2,2,2,2,1,-99,-99,-99,-99,-99,-99,-99,-99,1,1,-99,-99,-99,-99,1,2,-88,-88,-88,1,1,2,-88,2,2,1,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,2,2,1,1,1,2,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,4,4,8,-88,1,2,1,2,1,1,3,-99,-99,-99,1,-99,-99,1,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,2,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,4,2,3,1,3,3,-88
P010000899,1,49,,4,335.84041669,645.65272724,1958,2,1,2,1,2,5,2,2,2,2,2,2,2,2,0,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,2,-88,-88,-88,2,1,3,-88,4,3,3,-88,1,-99,-99,-99,2,-88,-88,-88,-88,-88,1,2,2,2,2,2,1,1,1,2,2,2,-99,1,1,1,2,2,2,1,1,2,-88,2,-88,1,-88,-88,-88,4,1,4,2,-88,1,1,1,3,-88,-88,-88,1,1,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,3,4,2,1,4,1,2,-99,2
P010000900,1,47,,2,5029.4231389,9381.3515784,1957,2,1,2,1,2,4,2,2,2,2,-88,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,4,1,1,2,2,-88,4,2,2,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,3,3,2,2,2,2,1,2,2,2,2,2,2,1,1,2,2,2,2,1,1,-88,2,-88,-88,-88,-88,-88,3,3,4,3,1,2,-88,2,-88,-88,-88,-88,-99,1,-99,-99,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,3,3,1,1,1,4,3,2
P010000901,1,28,,2,1505.7487801,2786.743878,1989,2,1,2,1,2,6,2,1,1,2,1,2,5,2,3,2,2,1,1,1,1,1,-99,1,1,-99,-99,1,-99,-99,-99,-99,1,-99,-88,-88,-88,2,1,2,-88,2,4,1,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,1,1,1,1,1,-99,-99,-99,-99,-99,-99,-99,1,3,1,1,1,1,1,1,3,1,2,1,-88,-88,-88,-88,3,4,3,-99,-88,1,2,1,-88,2,-88,-88,-99,-99,-99,1,-99,-99,1,-99,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-99,-99,-99,-99,-99,-99,-99,1,-88,-88,-88,-88,1,-99,-99,-99,-99,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,5,3,2,4,1,4,-99,-88
P010000902,1,09,,1,861.17039931,1621.1755027,1955,2,1,2,1,2,7,2,1,1,2,1,2,2,2,0,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-99,-99,-99,-99,1,1,4,2,2,2,2,-88,5,1,1,1,-88,-88,-88,-88,-88,2,-88,-88,-88,-88,-88,-99,4,1,2,2,1,2,1,2,2,2,2,2,1,1,2,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,4,1,4,7,-88,1,3,4,-88,-88,-88,-88,-99,-99,-99,1,-88,-88,-88,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,-99,1,-99,-99,-99,-99,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,3,4,4,1,4,4,1,1
P010000903,1,24,,2,799.70981205,1481.5661152,1983,2,1,2,2,2,7,2,1,2,2,-88,2,3,2,1,2,2,-99,-99,1,1,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,1,1,1,2,-88,2,1,1,-88,2,1,2,3,-99,-99,-99,1,2,-99,-99,1,-99,-99,-99,2,1,1,1,1,1,2,2,2,2,2,2,1,2,1,1,1,1,1,1,2,-88,2,-88,2,4,-88,3,3,3,2,7,-88,1,2,1,1,-88,-88,-88,-99,-99,-99,1,-99,-99,-99,-99,1,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,4,4,3,3,2,4,2,-88
P010000904,1,28,,2,4761.5756151,8812.4206844,1988,2,1,2,1,2,3,2,1,1,2,1,2,4,2,2,2,2,1,-99,1,1,-99,-99,1,-99,-99,-99,1,-99,-99,-99,-99,1,1,3,2,2,2,1,2,-88,2,4,1,-88,-88,-88,-88,-88,2,-99,-99,-99,-99,-99,-99,3,2,3,1,1,-99,-99,-99,-99,-99,-99,-99,1,3,1,1,1,1,1,1,2,-88,2,-88,1,-88,-88,-88,2,4,4,6,-88,1,2,1,-88,2,-88,-88,-99,-99,-99,1,-99,-99,1,-99,2,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,1,-88,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,-99,1,1,-99,-99,-99,-99,1,1,1,-99,-99,-99,-99,-99,-99,-99,2,3,2,1,4,1,4,3,-88
P010000905,1,55,,3,5723.8830235,5330.7699082,1994,2,1,2,2,2,3,2,5,2,2,2,2,5,2,4,2,1,1,1,1,1,-99,-99,3,-99,-99,-99,1,-99,-99,-99,-99,1,1,3,2,2,2,1,4,-88,4,4,2,3,1,-99,-99,-99,2,1,-99,-99,-99,-99,1,1,1,1,1,2,2,2,1,2,2,2,2,2,1,1,1,1,1,1,1,3,3,4,1,-88,-88,-88,-88,1,4,1,1,-88,1,1,1,-88,1,1,-88,1,-99,-99,-99,-99,-99,-99,-99,-88,2,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-88,-99,1,3,-88,-88,-88,1,-99,-99,-99,-99,-99,-99,-99,2,-99,-99,1,1,-99,-99,-99,-99,3,-88,-88,-88,-88,-88,-88,-88,-88,-88,2,5,3,1,1,1,4,3,-88
